agno;mes;dia;valor
1989;6;1;23,9
1989;7;1;126,1
1989;8;1;75,9
1989;9;1;9,1
1989;10;1;7,4
1989;11;1;0,2
1989;12;1;2,6
1990;1;1;0
1990;2;1;0
1990;3;1;41,3
1990;4;1;2,2
1990;5;1;8,4
1990;6;1;3,5
1990;7;1;63,2
1990;8;1;30,3
1990;9;1;53,8
1990;10;1;32,5
1990;11;1;1,7
1990;12;1;0,7
1991;1;1;0
1991;2;1;0
1991;3;1;0,9
1991;4;1;34,6
1991;5;1;104,6
1991;6;1;190,3
1991;7;1;80,3
1991;8;1;19,3
1991;9;1;47,2
1991;10;1;25,6
1991;11;1;0,2
1991;12;1;26,5
1992;1;1;0,9
1992;2;1;0,6
1992;3;1;17,9
1992;4;1;35,8
1992;5;1;254,5
1992;6;1;319,3
1992;7;1;11,7
1992;8;1;142,3
1992;9;1;30
1992;10;1;1,4
1992;11;1;2,9
1992;12;1;0,4
1993;1;1;1,3
1993;2;1;0,2
1993;3;1;2,4
1993;4;1;95,7
1993;5;1;90,2
1993;6;1;77,4
1993;7;1;84,9
1993;8;1;28,6
1993;9;1;4,8
1993;10;1;6,6
1993;11;1;4,9
1993;12;1;3,9
1994;1;1;0,3
1994;2;1;0
1994;3;1;0,6
1994;4;1;60,9
1994;5;1;56,1
1994;6;1;66,6
1994;7;1;87,2
1994;8;1;5
1994;9;1;27
1994;10;1;25,9
1994;11;1;0,7
1994;12;1;6,7
1995;1;1;0
1995;2;1;0
1995;3;1;0
1995;4;1;71,8
1995;5;1;0,5
1995;6;1;115,5
1995;7;1;129,1
1995;8;1;53,5
1995;9;1;9,5
1995;10;1;11,3
1995;11;1;2
1995;12;1;0
1996;1;1;0
1996;2;1;0,3
1996;3;1;0,3
1996;4;1;18,6
1996;5;1;14,8
1996;6;1;61,8
1996;7;1;80,3
1996;8;1;98,8
1996;9;1;0,3
1996;10;1;1,6
1996;11;1;1,3
1996;12;1;3,9
1997;1;1;0
1997;2;1;0
1997;3;1;0,3
1997;4;1;7
1997;5;1;156,9
1997;6;1;347
1997;7;1;58,1
1997;8;1;148,2
1997;9;1;90,8
1997;10;1;100,5
1997;11;1;19,5
1997;12;1;0
1998;1;1;0,1
1998;2;1;0,2
1998;3;1;0
1998;4;1;15,6
1998;5;1;26,2
1998;6;1;5,2
1998;7;1;0
1998;8;1;0
1998;9;1;16,8
1998;10;1;0
1998;11;1;0
1998;12;1;0,9
1999;1;1;0,3
1999;2;1;1,2
1999;3;1;13,6
1999;4;1;1,9
1999;5;1;37,6
1999;6;1;61,1
1999;7;1;37,9
1999;8;1;62,8
1999;9;1;132,4
1999;10;1;1,7
1999;11;1;0
1999;12;1;0
